brand,brand_prefix,part_code,part_name,category,group,priority,suggested_sources
Acura,AC,CKP,Датчик положения коленвала,Двигатель,Датчики,high,acurapartswarehouse.com (manual_check); japan-parts.eu; exist.ru (public_index_external_catalog); needet.ru (manual_check); hondaworld.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,IGN,Модуль зажигания,Двигатель,Зажигание,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,IMG,Прокладка впускного коллектора,Двигатель,Прокладки,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,KNS,Датчик детонации,Двигатель,Датчики,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,MAF,Датчик массового расхода воздуха,Двигатель,Датчики,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,MAP,Датчик абсолютного давления,Двигатель,Датчики,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,O2F,Лямбда-зонд передний,Двигатель,Датчики,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,O2R,Лямбда-зонд задний,Двигатель,Датчики,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,OPM,Масляный насос,Двигатель,Смазка,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,OPS,Датчик давления масла,Двигатель,Датчики,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,PCV,Клапан вентиляции картерных газов,Двигатель,Вентиляция,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,SP,Свеча зажигания,Двигатель,Зажигание,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,SPW,Высоковольтные провода,Двигатель,Зажигание,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,THB,Дроссельная заслонка,Двигатель,Впуск,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,TK,Ремень/цепь ГРМ комплект,Двигатель,ГРМ,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,VCG,Прокладка клапанной крышки,Двигатель,Прокладки,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,VVT,Клапан VVT,Двигатель,ГРМ,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,WP,Водяной насос,Двигатель,Охлаждение,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,AUX,Насос дополнительного охлаждения,Охлаждение,Охлаждение,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,EXC,Крышка расширительного бачка,Охлаждение,Охлаждение,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,EXT,Расширительный бачок,Охлаждение,Охлаждение,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,FAN,Вентилятор радиатора,Охлаждение,Охлаждение,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,FCL,Муфта вентилятора,Охлаждение,Охлаждение,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,FSS,Датчик включения вентилятора,Охлаждение,Охлаждение,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,OCL,Масляный радиатор,Охлаждение,Охлаждение,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,RAD,Радиатор охлаждения,Охлаждение,Охлаждение,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,RHL,Патрубок радиатора нижний,Охлаждение,Патрубки,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,RHU,Патрубок радиатора верхний,Охлаждение,Патрубки,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,TSH,Корпус термостата,Охлаждение,Охлаждение,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,TST,Термостат,Охлаждение,Охлаждение,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,BJT,Шаровая опора,Подвеска,Передняя подвеска,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,CAB,Сайлентблок переднего рычага,Подвеска,Сайлентблоки,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,CFL,Рычаг передний левый,Подвеска,Передняя подвеска,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,CFR,Рычаг передний правый,Подвеска,Передняя подвеска,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,KNL,Кулак поворотный левый,Подвеска,Передняя подвеска,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,KNR,Кулак поворотный правый,Подвеска,Передняя подвеска,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,RAB,Сайлентблок заднего рычага,Подвеска,Сайлентблоки,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,RAL,Рычаг задний левый,Подвеска,Задняя подвеска,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,RAR,Рычаг задний правый,Подвеска,Задняя подвеска,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,SBF,Втулка стабилизатора передняя,Подвеска,Стабилизатор,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,SBFM,Подрамник передний,Подвеска,Подрамник,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
BYD,BY,SBR,Втулка стабилизатора задняя,Подвеска,Стабилизатор,high,exist.ru (public_index_external_catalog); relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export); avtoto.ru (public_index_spa_navigation)
