brand,brand_prefix,part_code,part_name,category,group,priority,suggested_sources
Cadillac,CA,ODP,Пробка сливная масляного поддона,ТО,Фильтры и жидкости,high,autoparts24.eu; exist.ru; gmpartsdepartment.com (manual_check); baxterautoparts.com (manual_check); emex.ru (partner_api_or_export)
Cadillac,CA,ODW,Шайба сливной пробки,ТО,Фильтры и жидкости,high,autoparts24.eu; exist.ru; gmpartsdepartment.com (manual_check); baxterautoparts.com (manual_check); emex.ru (partner_api_or_export)
Cadillac,CA,HUR,Ступица задняя,Трансмиссия,Ступицы,high,autoparts24.eu; exist.ru; gmpartsdepartment.com (manual_check); baxterautoparts.com (manual_check); emex.ru (partner_api_or_export)
Cadillac,CA,TMM,Подушка КПП,Трансмиссия,Опоры,high,autoparts24.eu; exist.ru; gmpartsdepartment.com (manual_check); baxterautoparts.com (manual_check); emex.ru (partner_api_or_export)
Changan,CG,CKP,Датчик положения коленвала,Двигатель,Датчики,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,CMP,Датчик положения распредвала,Двигатель,Датчики,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,CMS,Сальник распредвала,Двигатель,Сальники,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,CSF,Сальник коленвала передний,Двигатель,Сальники,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,CSR,Сальник коленвала задний,Двигатель,Сальники,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,EMB,Опора двигателя задняя,Двигатель,Опоры,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,EMG,Прокладка выпускного коллектора,Двигатель,Прокладки,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,EML,Опора двигателя левая,Двигатель,Опоры,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,EMR,Опора двигателя правая,Двигатель,Опоры,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,HGG,Прокладка ГБЦ,Двигатель,Прокладки,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,IMG,Прокладка впускного коллектора,Двигатель,Прокладки,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,MAF,Датчик массового расхода воздуха,Двигатель,Датчики,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,MAP,Датчик абсолютного давления,Двигатель,Датчики,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,OPM,Масляный насос,Двигатель,Смазка,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,OPS,Датчик давления масла,Двигатель,Датчики,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,PCV,Клапан вентиляции картерных газов,Двигатель,Вентиляция,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,THB,Дроссельная заслонка,Двигатель,Впуск,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,TK,Ремень/цепь ГРМ комплект,Двигатель,ГРМ,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,VCG,Прокладка клапанной крышки,Двигатель,Прокладки,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,EXT,Расширительный бачок,Охлаждение,Охлаждение,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,FAN,Вентилятор радиатора,Охлаждение,Охлаждение,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,RAD,Радиатор охлаждения,Охлаждение,Охлаждение,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,TSH,Корпус термостата,Охлаждение,Охлаждение,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,TST,Термостат,Охлаждение,Охлаждение,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,CAB,Сайлентблок переднего рычага,Подвеска,Сайлентблоки,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,RAB,Сайлентблок заднего рычага,Подвеска,Сайлентблоки,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,SBF,Втулка стабилизатора передняя,Подвеска,Стабилизатор,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,SBR,Втулка стабилизатора задняя,Подвеска,Стабилизатор,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,SPR,Пружина задняя,Подвеска,Пружины,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,STM,Опора передней стойки,Подвеска,Передняя подвеска,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,ABK,Комплект ремня навесного оборудования,ТО,Ремни,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,ABR,Ролик ремня навесного оборудования,ТО,Ремни,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,ABT,Натяжитель ремня навесного оборудования,ТО,Ремни,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,ODP,Пробка сливная масляного поддона,ТО,Фильтры и жидкости,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,ODW,Шайба сливной пробки,ТО,Фильтры и жидкости,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,ATF,Фильтр АКПП,Трансмиссия,АКПП,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,ATG,Прокладка поддона АКПП,Трансмиссия,АКПП,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,ATP,Поддон АКПП,Трансмиссия,АКПП,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,CLK,Комплект сцепления,Трансмиссия,Сцепление,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,CRB,Выжимной подшипник,Трансмиссия,Сцепление,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,CVB,Пыльник ШРУС,Трансмиссия,Привод,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,CVJ,ШРУС наружный,Трансмиссия,Привод,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,HUR,Ступица задняя,Трансмиссия,Ступицы,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Changan,CG,TMM,Подушка КПП,Трансмиссия,Опоры,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Chery,CY,CKP,Датчик положения коленвала,Двигатель,Датчики,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Chery,CY,CMP,Датчик положения распредвала,Двигатель,Датчики,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Chery,CY,CMS,Сальник распредвала,Двигатель,Сальники,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Chery,CY,CSF,Сальник коленвала передний,Двигатель,Сальники,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Chery,CY,CSR,Сальник коленвала задний,Двигатель,Сальники,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
Chery,CY,EMB,Опора двигателя задняя,Двигатель,Опоры,high,exist.ru; relines.ru (manual_check); xn--80aaonli0a.xn--p1ai (manual_check); autoparts24.eu; shop.chinacar-club.ru (manual_check); emex.ru (partner_api_or_export)
